"Country or Area","Year(s)","Variant","Value"
"Japan","2053","Median PI","101672.959"
"Japan","2053","Upper 80 PI","106710.667"
"Japan","2053","Lower 80 PI","96725.737"
"Japan","2053","Upper 95 PI","109306.378"
"Japan","2053","Lower 95 PI","94297.888"
"Japan","2052","Medium","102373.741"
"Japan","2052","High","109987.694"
"Japan","2052","Low","94660.469"
"Japan","2052","Constant fertility","100463.091"
"Japan","2052","Instant replacement","114106.31"
"Japan","2052","Zero migration","98536.489"
"Japan","2052","Constant mortality","98299.321"
"Japan","2052","No change","96392.929"
"Japan","2052","Momentum","105814.72"
"Japan","2052","Instant replacement zero migration","109885.133"
"Japan","2052","Median PI","102373.741"
"Japan","2052","Upper 80 PI","107296.642"
"Japan","2052","Lower 80 PI","97566.541"
"Japan","2052","Upper 95 PI","109812.731"
"Japan","2052","Lower 95 PI","95234.912"
"Japan","2051","Medium","103076.686"
"Japan","2051","High","110408.78"
"Japan","2051","Low","95639.083"
"Japan","2051","Constant fertility","101269.449"
"Japan","2051","Instant replacement","114409.72"
"Japan","2051","Zero migration","99381.178"
"Japan","2051","Constant mortality","99178.998"
"Japan","2051","No change","97375.614"
"Japan","2051","Momentum","106455.383"
"Japan","2051","Instant replacement zero migration","110349.889"
"Japan","2051","Median PI","103076.686"
"Japan","2051","Upper 80 PI","107847.297"
"Japan","2051","Lower 80 PI","98396.755"
"Japan","2051","Upper 95 PI","110330.418"
"Japan","2051","Lower 95 PI","96203.775"
"Japan","2050","Medium","103784.357"
"Japan","2050","High","110841.803"
"Japan","2050","Low","96619.656"
"Japan","2050","Constant fertility","102077.845"
"Japan","2050","Instant replacement","114736.076"
"Japan","2050","Zero migration","100229.882"
"Japan","2050","Constant mortality","100059.489"
"Japan","2050","No change","98356.444"
"Japan","2050","Momentum","107114.083"
"Japan","2050","Instant replacement zero migration","110836.521"
"Japan","2050","Median PI","103784.357"
"Japan","2050","Upper 80 PI","108392.375"
"Japan","2050","Lower 80 PI","99260.323"
"Japan","2050","Upper 95 PI","110787.935"
"Japan","2050","Lower 95 PI","97138.606"
"Japan","2049","Medium","104497.283"
"Japan","2049","High","111285.441"
"Japan","2049","Low","97603.733"
"Japan","2049","Constant fertility","102889.688"
"Japan","2049","Instant replacement","115083.713"
"Japan","2049","Zero migration","101083.223"
"Japan","2049","Constant mortality","100941.67"
"Japan","2049","No change","99337.178"
"Japan","2049","Momentum","107789.633"
"Japan","2049","Instant replacement zero migration","111343.484"
"Japan","2049","Median PI","104497.282"
"Japan","2049","Upper 80 PI","108981.317"
"Japan","2049","Lower 80 PI","100128.375"
"Japan","2049","Upper 95 PI","111272.535"
"Japan","2049","Lower 95 PI","98032.829"
"Japan","2048","Medium","105216.618"
"Japan","2048","High","111739.132"
"Japan","2048","Low","98593.333"
"Japan","2048","Constant fertility","103705.937"
"Japan","2048","Instant replacement","115450.451"
"Japan","2048","Zero migration","101942.399"
"Japan","2048","Constant mortality","101827.333"
"Japan","2048","No change","100319.418"
"Japan","2048","Momentum","108480.579"
"Japan","2048","Instant replacement zero migration","111868.696"
"Japan","2048","Median PI","105216.619"
"Japan","2048","Upper 80 PI","109575.303"
"Japan","2048","Lower 80 PI","100991.511"
"Japan","2048","Upper 95 PI","111816.63"
"Japan","2048","Lower 95 PI","98962.653"
"Japan","2047","Medium","105942.538"
"Japan","2047","High","112201.442"
"Japan","2047","Low","99589.39"
"Japan","2047","Constant fertility","104527.106"
"Japan","2047","Instant replacement","115833.486"
"Japan","2047","Zero migration","102807.62"
"Japan","2047","Constant mortality","102717.451"
"Japan","2047","No change","101304.477"
"Japan","2047","Momentum","109184.978"
"Japan","2047","Instant replacement zero migration","112409.403"
"Japan","2047","Median PI","105942.538"
"Japan","2047","Upper 80 PI","110145"
"Japan","2047","Lower 80 PI","101835.052"
"Japan","2047","Upper 95 PI","112350.977"
"Japan","2047","Lower 95 PI","99925.513"
"Japan","2046","Medium","106674.353"
"Japan","2046","High","112670.307"
"Japan","2046","Low","100591.844"
"Japan","2046","Constant fertility","105352.758"
"Japan","2046","Instant replacement","116229.087"
"Japan","2046","Zero migration","103678.242"
"Japan","2046","Constant mortality","103612.705"
"Japan","2046","No change","102293.288"
"Japan","2046","Momentum","109900.5"
"Japan","2046","Instant replacement zero migration","112961.917"
"Japan","2046","Median PI","106674.353"
"Japan","2046","Upper 80 PI","110736.551"
"Japan","2046","Lower 80 PI","102698.08"
"Japan","2046","Upper 95 PI","112866.764"
"Japan","2046","Lower 95 PI","100900.98"
"Japan","2045","Medium","107412.293"
"Japan","2045","High","113144.887"
"Japan","2045","Low","101601.379"
"Japan","2045","Constant fertility","106182.223"
"Japan","2045","Instant replacement","116633.715"
"Japan","2045","Zero migration","104554.429"
"Japan","2045","Constant mortality","104514.464"
"Japan","2045","No change","103286.309"
"Japan","2045","Momentum","110624.728"
"Japan","2045","Instant replacement zero migration","113522.698"
"Japan","2045","Median PI","107412.293"
"Japan","2045","Upper 80 PI","111325.101"
"Japan","2045","Lower 80 PI","103565.472"
"Japan","2045","Upper 95 PI","113367.587"
"Japan","2045","Lower 95 PI","101861.682"
"Japan","2044","Medium","108155.545"
"Japan","2044","High","113623.529"
"Japan","2044","Low","102617.58"
"Japan","2044","Constant fertility","107014.737"
"Japan","2044","Instant replacement","117044.101"
"Japan","2044","Zero migration","105435.343"
"Japan","2044","Constant mortality","105422.608"
"Japan","2044","No change","104283.467"
"Japan","2044","Momentum","111355.045"
"Japan","2044","Instant replacement zero migration","114088.436"
"Japan","2044","Median PI","108155.545"
"Japan","2044","Upper 80 PI","111902.487"
"Japan","2044","Lower 80 PI","104436.688"
"Japan","2044","Upper 95 PI","113890.655"
"Japan","2044","Lower 95 PI","102803.002"
"Japan","2043","Medium","108903.96"
"Japan","2043","High","114105.395"
"Japan","2043","Low","103640.67"
"Japan","2043","Constant fertility","107849.685"
"Japan","2043","Instant replacement","117457.502"
"Japan","2043","Zero migration","106320.754"
"Japan","2043","Constant mortality","106336.981"
"Japan","2043","No change","105284.149"
"Japan","2043","Momentum","112088.624"
"Japan","2043","Instant replacement zero migration","114656.307"
"Japan","2043","Median PI","108903.96"
"Japan","2043","Upper 80 PI","112495.013"
"Japan","2043","Lower 80 PI","105349.847"
"Japan","2043","Upper 95 PI","114448.729"
"Japan","2043","Lower 95 PI","103778.168"
"Japan","2042","Medium","109654.64"
"Japan","2042","High","114587.103"
"Japan","2042","Low","104668.041"
"Japan","2042","Constant fertility","108685.457"
"Japan","2042","Instant replacement","117870.727"
"Japan","2042","Zero migration","107207.735"
"Japan","2042","Constant mortality","107255.196"
"Japan","2042","No change","106287.255"
"Japan","2042","Momentum","112822.667"
"Japan","2042","Instant replacement zero migration","115223.008"
"Japan","2042","Median PI","109654.64"
"Japan","2042","Upper 80 PI","113072.667"
"Japan","2042","Lower 80 PI","106271.586"
"Japan","2042","Upper 95 PI","114988.571"
"Japan","2042","Lower 95 PI","104761.158"
"Japan","2041","Medium","110405.207"
"Japan","2041","High","115066.068"
"Japan","2041","Low","105697.423"
"Japan","2041","Constant fertility","109520.651"
"Japan","2041","Instant replacement","118281.444"
"Japan","2041","Zero migration","108093.885"
"Japan","2041","Constant mortality","108174.823"
"Japan","2041","No change","107291.323"
"Japan","2041","Momentum","113554.646"
"Japan","2041","Instant replacement zero migration","115786.086"
"Japan","2041","Median PI","110405.207"
"Japan","2041","Upper 80 PI","113639.264"
"Japan","2041","Lower 80 PI","107154.922"
"Japan","2041","Upper 95 PI","115495.743"
"Japan","2041","Lower 95 PI","105725.874"
"Japan","2040","Medium","111157.201"
"Japan","2040","High","115543.811"
"Japan","2040","Low","106730.302"
"Japan","2040","Constant fertility","110354.358"
"Japan","2040","Instant replacement","118688.357"
"Japan","2040","Zero migration","108980.5"
"Japan","2040","Constant mortality","109096.524"
"Japan","2040","No change","108294.57"
"Japan","2040","Momentum","114282.223"
"Japan","2040","Instant replacement zero migration","116344.065"
"Japan","2040","Median PI","111157.201"
"Japan","2040","Upper 80 PI","114212.106"
"Japan","2040","Lower 80 PI","108062.639"
"Japan","2040","Upper 95 PI","115971.451"
"Japan","2040","Lower 95 PI","106681.63"
"Japan","2039","Medium","111910.716"
"Japan","2039","High","116020.459"
"Japan","2039","Low","107766.72"
"Japan","2039","Constant fertility","111185.68"
"Japan","2039","Instant replacement","119090.327"
"Japan","2039","Zero migration","109867.497"
"Japan","2039","Constant mortality","110019.151"
"Japan","2039","No change","109294.857"
"Japan","2039","Momentum","115002.822"
"Japan","2039","Instant replacement zero migration","116895.615"
"Japan","2039","Median PI","111910.716"
"Japan","2039","Upper 80 PI","114818.987"
"Japan","2039","Lower 80 PI","109005.649"
"Japan","2039","Upper 95 PI","116439.607"
"Japan","2039","Lower 95 PI","107676.359"
"Japan","2038","Medium","112664.566"
"Japan","2038","High","116494.884"
"Japan","2038","Low","108805.387"
"Japan","2038","Constant fertility","112012.768"
"Japan","2038","Instant replacement","119485.428"
"Japan","2038","Zero migration","110753.544"
"Japan","2038","Constant mortality","110940.963"
"Japan","2038","No change","110289.779"
"Japan","2038","Momentum","115713.752"
"Japan","2038","Instant replacement zero migration","117438.61"
"Japan","2038","Median PI","112664.566"
"Japan","2038","Upper 80 PI","115435.945"
"Japan","2038","Lower 80 PI","109935.554"
"Japan","2038","Upper 95 PI","116922.097"
"Japan","2038","Lower 95 PI","108686.838"
"Japan","2037","Medium","113416.742"
"Japan","2037","High","116965.149"
"Japan","2037","Low","109844.224"
"Japan","2037","Constant fertility","112833.602"
"Japan","2037","Instant replacement","119871.527"
"Japan","2037","Zero migration","111636.492"
"Japan","2037","Constant mortality","111859.523"
"Japan","2037","No change","111276.884"
"Japan","2037","Momentum","116412.235"
"Japan","2037","Instant replacement zero migration","117970.701"
"Japan","2037","Median PI","113416.742"
"Japan","2037","Upper 80 PI","116031.935"
"Japan","2037","Lower 80 PI","110877.346"
"Japan","2037","Upper 95 PI","117410.271"
"Japan","2037","Lower 95 PI","109704.434"
"Japan","2036","Medium","114164.955"
"Japan","2036","High","117429.067"
"Japan","2036","Low","110880.897"
"Japan","2036","Constant fertility","113646.803"
"Japan","2036","Instant replacement","120247.258"
"Japan","2036","Zero migration","112513.955"
"Japan","2036","Constant mortality","112771.625"
"Japan","2036","No change","112253.876"
"Japan","2036","Momentum","117095.756"
"Japan","2036","Instant replacement zero migration","118490.298"
"Japan","2036","Median PI","114164.955"
"Japan","2036","Upper 80 PI","116618.76"
"Japan","2036","Lower 80 PI","111806.572"
"Japan","2036","Upper 95 PI","117912.507"
"Japan","2036","Lower 95 PI","110726.663"
"Japan","2035","Medium","114907.058"
"Japan","2035","High","117884.628"
"Japan","2035","Low","111913.166"
"Japan","2035","Constant fertility","114451.526"
"Japan","2035","Instant replacement","120611.946"
"Japan","2035","Zero migration","113383.691"
"Japan","2035","Constant mortality","113673.872"
"Japan","2035","No change","113218.661"
"Japan","2035","Momentum","117762.17"
"Japan","2035","Instant replacement zero migration","118996.507"
"Japan","2035","Median PI","114907.058"
"Japan","2035","Upper 80 PI","117183.429"
"Japan","2035","Lower 80 PI","112723.636"
"Japan","2035","Upper 95 PI","118382.017"
"Japan","2035","Lower 95 PI","111717.688"
"Japan","2034","Medium","115641.077"
"Japan","2034","High","118330.004"
"Japan","2034","Low","112938.959"
"Japan","2034","Constant fertility","115246.587"
"Japan","2034","Instant replacement","120964.526"
"Japan","2034","Zero migration","114243.61"
"Japan","2034","Constant mortality","114563.579"
"Japan","2034","No change","114169.338"
"Japan","2034","Momentum","118409.493"
"Japan","2034","Instant replacement zero migration","119488.052"
"Japan","2034","Median PI","115641.078"
"Japan","2034","Upper 80 PI","117717.166"
"Japan","2034","Lower 80 PI","113633.834"
"Japan","2034","Upper 95 PI","118839.717"
"Japan","2034","Lower 95 PI","112719.629"
"Japan","2033","Medium","116368.193"
"Japan","2033","High","118766.511"
"Japan","2033","Low","113959.346"
"Japan","2033","Constant fertility","116031.298"
"Japan","2033","Instant replacement","121304.473"
"Japan","2033","Zero migration","115094.723"
"Japan","2033","Constant mortality","115440.906"
"Japan","2033","No change","115104.201"
"Japan","2033","Momentum","119035.979"
"Japan","2033","Instant replacement zero migration","119964.216"
"Japan","2033","Median PI","116368.193"
"Japan","2033","Upper 80 PI","118250.425"
"Japan","2033","Lower 80 PI","114525.074"
"Japan","2033","Upper 95 PI","119295.331"
"Japan","2033","Lower 95 PI","113730.735"
"Japan","2032","Medium","117090.083"
"Japan","2032","High","119195.951"
"Japan","2032","Low","114975.895"
"Japan","2032","Constant fertility","116805.826"
"Japan","2032","Instant replacement","121632.163"
"Japan","2032","Zero migration","115938.561"
"Japan","2032","Constant mortality","116305.814"
"Japan","2032","No change","116021.698"
"Japan","2032","Momentum","119640.102"
"Japan","2032","Instant replacement zero migration","120425.211"
"Japan","2032","Median PI","117090.082"
"Japan","2032","Upper 80 PI","118789.825"
"Japan","2032","Lower 80 PI","115413.27"
"Japan","2032","Upper 95 PI","119744.942"
"Japan","2032","Lower 95 PI","114709.531"
"Japan","2031","Medium","117805.68"
"Japan","2031","High","119646.908"
"Japan","2031","Low","115958.03"
"Japan","2031","Constant fertility","117569.913"
"Japan","2031","Instant replacement","121947.394"
"Japan","2031","Zero migration","116774"
"Japan","2031","Constant mortality","117156.038"
"Japan","2031","No change","116920.373"
"Japan","2031","Momentum","120220.331"
"Japan","2031","Instant replacement zero migration","120870.689"
"Japan","2031","Median PI","117805.68"
"Japan","2031","Upper 80 PI","119337.409"
"Japan","2031","Lower 80 PI","116302.704"
"Japan","2031","Upper 95 PI","120183.813"
"Japan","2031","Lower 95 PI","115682.126"
"Japan","2030","Medium","118514.802"
"Japan","2030","High","120119.452"
"Japan","2030","Low","116905.359"
"Japan","2030","Constant fertility","118323.818"
"Japan","2030","Instant replacement","122250.357"
"Japan","2030","Zero migration","117600.81"
"Japan","2030","Constant mortality","117989.801"
"Japan","2030","No change","117798.886"
"Japan","2030","Momentum","120775.132"
"Japan","2030","Instant replacement zero migration","121300.731"
"Japan","2030","Median PI","118514.802"
"Japan","2030","Upper 80 PI","119897.427"
"Japan","2030","Lower 80 PI","117195.986"
"Japan","2030","Upper 95 PI","120640.019"
"Japan","2030","Lower 95 PI","116679.204"
"Japan","2029","Medium","119217.097"
"Japan","2029","High","120583.928"
"Japan","2029","Low","117846.775"
"Japan","2029","Constant fertility","119067.053"
"Japan","2029","Instant replacement","122540.568"
"Japan","2029","Zero migration","118418.598"
"Japan","2029","Constant mortality","118806.044"
"Japan","2029","No change","118656.047"
"Japan","2029","Momentum","121303.235"
"Japan","2029","Instant replacement zero migration","121714.772"
"Japan","2029","Median PI","119217.097"
"Japan","2029","Upper 80 PI","120437.299"
"Japan","2029","Lower 80 PI","118089.56"
"Japan","2029","Upper 95 PI","121090.239"
"Japan","2029","Lower 95 PI","117637.438"
"Japan","2028","Medium","119912.238"
"Japan","2028","High","121040.037"
"Japan","2028","Low","118781.963"
"Japan","2028","Constant fertility","119799.182"
"Japan","2028","Instant replacement","122817.605"
"Japan","2028","Zero migration","119227.026"
"Japan","2028","Constant mortality","119603.753"
"Japan","2028","No change","119490.726"
"Japan","2028","Momentum","121803.492"
"Japan","2028","Instant replacement zero migration","122112.344"
"Japan","2028","Median PI","119912.238"
"Japan","2028","Upper 80 PI","120952.801"
"Japan","2028","Lower 80 PI","118964.71"
"Japan","2028","Upper 95 PI","121506.653"
"Japan","2028","Lower 95 PI","118572.528"
"Japan","2027","Medium","120600.599"
"Japan","2027","High","121488.141"
"Japan","2027","Low","119711.36"
"Japan","2027","Constant fertility","120520.607"
"Japan","2027","Instant replacement","123081.822"
"Japan","2027","Zero migration","120026.481"
"Japan","2027","Constant mortality","120381.731"
"Japan","2027","No change","120301.754"
"Japan","2027","Momentum","122274.655"
"Japan","2027","Instant replacement zero migration","122493.785"
"Japan","2027","Median PI","120600.599"
"Japan","2027","Upper 80 PI","121467.13"
"Japan","2027","Lower 80 PI","119825.235"
"Japan","2027","Upper 95 PI","121929.269"
"Japan","2027","Lower 95 PI","119507.087"
"Japan","2026","Medium","121282.488"
"Japan","2026","High","121973.929"
"Japan","2026","Low","120589.971"
"Japan","2026","Constant fertility","121230.614"
"Japan","2026","Instant replacement","123332.405"
"Japan","2026","Zero migration","120817.285"
"Japan","2026","Constant mortality","121139.751"
"Japan","2026","No change","121087.888"
"Japan","2026","Momentum","122715.402"
"Japan","2026","Instant replacement zero migration","122858.304"
"Japan","2026","Median PI","121282.488"
"Japan","2026","Upper 80 PI","121980.68"
"Japan","2026","Lower 80 PI","120664.156"
"Japan","2026","Upper 95 PI","122345.882"
"Japan","2026","Lower 95 PI","120418.326"
"Japan","2025","Medium","121960.408"
"Japan","2025","High","122500.08"
"Japan","2025","Low","121420.143"
"Japan","2025","Constant fertility","121929.483"
"Japan","2025","Instant replacement","123569.452"
"Japan","2025","Zero migration","121601.985"
"Japan","2025","Constant mortality","121878.663"
"Japan","2025","No change","121847.743"
"Japan","2025","Momentum","123124.213"
"Japan","2025","Instant replacement zero migration","123206.043"
"Japan","2025","Median PI","121960.408"
"Japan","2025","Upper 80 PI","122491.818"
"Japan","2025","Lower 80 PI","121493.525"
"Japan","2025","Upper 95 PI","122773.411"
"Japan","2025","Lower 95 PI","121308.652"
"Japan","2024","Medium","122631.432"
"Japan","2024","High","123018.376"
"Japan","2024","Low","122244.217"
"Japan","2024","Constant fertility","122616.717"
"Japan","2024","Instant replacement","123792.157"
"Japan","2024","Zero migration","122377.747"
"Japan","2024","Constant mortality","122594.406"
"Japan","2024","No change","122579.692"
"Japan","2024","Momentum","123499.207"
"Japan","2024","Instant replacement zero migration","123536.265"
"Japan","2024","Median PI","122631.432"
"Japan","2024","Upper 80 PI","123007.002"
"Japan","2024","Lower 80 PI","122313.197"
"Japan","2024","Upper 95 PI","123207.709"
"Japan","2024","Lower 95 PI","122180.01"
"Japan","2023","Medium","123294.513"
"Japan","2023","High","123527.612"
"Japan","2023","Low","123061.325"
"Japan","2023","Constant fertility","123291.026"
"Japan","2023","Instant replacement","123998.833"
"Japan","2023","Zero migration","123143.608"
"Japan","2023","Constant mortality","123285.258"
"Japan","2023","No change","123281.771"
"Japan","2023","Momentum","123838.113"
"Japan","2023","Instant replacement zero migration","123847.376"
"Japan","2023","Median PI","123294.513"
"Japan","2023","Upper 80 PI","123519.199"
"Japan","2023","Lower 80 PI","123109.69"
"Japan","2023","Upper 95 PI","123635.106"
"Japan","2023","Lower 95 PI","123032.375"
"Japan","2022","Medium","123951.692"
"Japan","2022","High","124029.629"
"Japan","2022","Low","123873.739"
"Japan","2022","Constant fertility","123951.692"
"Japan","2022","Instant replacement","124188.268"
"Japan","2022","Zero migration","123901.694"
"Japan","2022","Constant mortality","123951.692"
"Japan","2022","No change","123951.692"
"Japan","2022","Momentum","124138.269"
"Japan","2022","Instant replacement zero migration","124138.269"
"Japan","2022","Median PI","123951.692"
"Japan","2022","Upper 80 PI","124026.336"
"Japan","2022","Lower 80 PI","123892.577"
"Japan","2022","Upper 95 PI","124064.29"
"Japan","2022","Lower 95 PI","123865.878"
"Japan","2021","Medium","124612.53"
"Japan","2020","Medium","125244.761"
"Japan","2019","Medium","125791.677"
"Japan","2018","Medium","126255.866"
"Japan","2017","Medium","126662.472"
"Japan","2016","Medium","126993.857"
"Japan","2015","Medium","127250.933"
"Japan","2014","Medium","127476.735"
"Japan","2013","Medium","127678.924"
"Japan","2012","Medium","127853.688"
"Japan","2011","Medium","128007.257"
"Japan","2010","Medium","128105.431"
"Japan","2009","Medium","128117.042"
"Japan","2008","Medium","128077.633"
"Japan","2007","Medium","128006.426"
"Japan","2006","Medium","127902.167"
"Japan","2005","Medium","127798.373"
"Japan","2004","Medium","127671.288"
"Japan","2003","Medium","127502.352"
"Japan","2002","Medium","127301.75"
"Japan","2001","Medium","127065.731"
"Japan","2000","Medium","126803.861"
"Japan","1999","Medium","126555.063"
"Japan","1998","Medium","126308.39"
"Japan","1997","Medium","126027.985"
"Japan","1996","Medium","125726.223"
"Japan","1995","Medium","125433.969"
"Japan","1994","Medium","125119.269"
"Japan","1993","Medium","124779.576"
"Japan","1992","Medium","124444.693"
"Japan","1991","Medium","124073.993"
"Japan","1990","Medium","123686.321"
"Japan","1989","Medium","123270.648"
"Japan","1988","Medium","122798.302"
"Japan","1987","Medium","122268.885"
"Japan","1986","Medium","121710.305"
"Japan","1985","Medium","121119.031"
"Japan","1984","Medium","120470.727"
"Japan","1983","Medium","119793.752"
"Japan","1982","Medium","119098.142"
"Japan","1981","Medium","118385.723"
"Japan","1980","Medium","117624.196"
"Japan","1979","Medium","116765.509"
"Japan","1978","Medium","115809.525"
"Japan","1977","Medium","114761.516"
"Japan","1976","Medium","113624.865"
"Japan","1975","Medium","112411.64"
"Japan","1974","Medium","111100.023"
"Japan","1973","Medium","109679.47"
"Japan","1972","Medium","108220.404"
"Japan","1971","Medium","106789.355"
"Japan","1970","Medium","105416.839"
"Japan","1969","Medium","104102.077"
"Japan","1968","Medium","102819.279"
"Japan","1967","Medium","101527.852"
"Japan","1966","Medium","100466.907"
"Japan","1965","Medium","99468.746"
"Japan","1964","Medium","98319.344"
"Japan","1963","Medium","97246.712"
"Japan","1962","Medium","96267.883"
"Japan","1961","Medium","95355.458"
"Japan","1960","Medium","94464.839"
"Japan","1959","Medium","93575.985"
"Japan","1958","Medium","92671.295"
"Japan","1957","Medium","91837.665"
"Japan","1956","Medium","91021.56"
"Japan","1955","Medium","90090.281"
"Japan","1954","Medium","89093.019"
"Japan","1953","Medium","88057.14"
"Japan","1952","Medium","86921.764"
"Japan","1951","Medium","85683.474"
"Japan","1950","Medium","84353.049"
"Republic of Korea","2100","Medium","24102.932"
"Republic of Korea","2100","High","35721.252"
"Republic of Korea","2100","Low","15633.087"
"Republic of Korea","2100","Constant fertility","19192.249"
"Republic of Korea","2100","Instant replacement","51316.273"
"Republic of Korea","2100","Zero migration","21112.443"
"Republic of Korea","2100","Constant mortality","20459.4"
"Republic of Korea","2100","No change","15616.987"
"Republic of Korea","2100","Momentum","43179.082"
"Republic of Korea","2100","Instant replacement zero migration","47285.901"
"Republic of Korea","2100","Median PI","24102.932"
"Republic of Korea","2100","Upper 80 PI","30276.884"
"Republic of Korea","2100","Lower 80 PI","18042.567"
"Republic of Korea","2100","Upper 95 PI","33233.394"
"Republic of Korea","2100","Lower 95 PI","15639.724"
"Republic of Korea","2099","Medium","24389.144"
"Republic of Korea","2099","High","35800.537"
"Republic of Korea","2099","Low","16014.59"
"Republic of Korea","2099","Constant fertility","19564.336"
"Republic of Korea","2099","Instant replacement","51167.45"
"Republic of Korea","2099","Zero migration","21432.852"
"Republic of Korea","2099","Constant mortality","20719.948"
"Republic of Korea","2099","No change","15957.752"
"Republic of Korea","2099","Momentum","43120.137"
"Republic of Korea","2099","Instant replacement zero migration","47198.162"
"Republic of Korea","2099","Median PI","24389.145"
"Republic of Korea","2099","Upper 80 PI","30499.393"
"Republic of Korea","2099","Lower 80 PI","18379.937"
"Republic of Korea","2099","Upper 95 PI","33481.129"
"Republic of Korea","2099","Lower 95 PI","16011.68"
"Republic of Korea","2098","Medium","24684.886"
"Republic of Korea","2098","High","35889.084"
"Republic of Korea","2098","Low","16406.592"
"Republic of Korea","2098","Constant fertility","19946.003"
"Republic of Korea","2098","Instant replacement","51018.202"
"Republic of Korea","2098","Zero migration","21763.071"
"Republic of Korea","2098","Constant mortality","20989.411"
"Republic of Korea","2098","No change","16307.969"
"Republic of Korea","2098","Momentum","43054.645"
"Republic of Korea","2098","Instant replacement zero migration","47109.734"
"Republic of Korea","2098","Median PI","24684.886"
"Republic of Korea","2098","Upper 80 PI","30710.532"
"Republic of Korea","2098","Lower 80 PI","18725.942"
"Republic of Korea","2098","Upper 95 PI","33723.334"
"Republic of Korea","2098","Lower 95 PI","16388.803"
"Republic of Korea","2097","Medium","24990.39"
"Republic of Korea","2097","High","35987.891"
"Republic of Korea","2097","Low","16809.07"
"Republic of Korea","2097","Constant fertility","20337.359"
"Republic of Korea","2097","Instant replacement","50870.285"
"Republic of Korea","2097","Zero migration","22103.363"
"Republic of Korea","2097","Constant mortality","21268.352"
"Republic of Korea","2097","No change","16668.052"
"Republic of Korea","2097","Momentum","42985.094"
"Republic of Korea","2097","Instant replacement zero migration","47022.37"
"Republic of Korea","2097","Median PI","24990.39"
"Republic of Korea","2097","Upper 80 PI","30921.268"
"Republic of Korea","2097","Lower 80 PI","19098.576"
"Republic of Korea","2097","Upper 95 PI","33938.645"
"Republic of Korea","2097","Lower 95 PI","16763.259"
"Republic of Korea","2096","Medium","25305.887"
"Republic of Korea","2096","High","36098.249"
"Republic of Korea","2096","Low","17221.822"
"Republic of Korea","2096","Constant fertility","20738.204"
"Republic of Korea","2096","Instant replacement","50725.613"
"Republic of Korea","2096","Zero migration","22453.925"
"Republic of Korea","2096","Constant mortality","21557.653"
"Republic of Korea","2096","No change","17038.418"
"Republic of Korea","2096","Momentum","42914.486"
"Republic of Korea","2096","Instant replacement zero migration","46937.974"
"Republic of Korea","2096","Median PI","25305.887"
"Republic of Korea","2096","Upper 80 PI","31163.523"
"Republic of Korea","2096","Lower 80 PI","19500.943"
"Republic of Korea","2096","Upper 95 PI","34116.352"
"Republic of Korea","2096","Lower 95 PI","17145.086"
"Republic of Korea","2095","Medium","25631.307"
"Republic of Korea","2095","High","36220.812"
"Republic of Korea","2095","Low","17644.56"
"Republic of Korea","2095","Constant fertility","21148.432"
"Republic of Korea","2095","Instant replacement","50586.62"
"Republic of Korea","2095","Zero migration","22814.71"
"Republic of Korea","2095","Constant mortality","21857.744"
"Republic of Korea","2095","No change","17419.424"
"Republic of Korea","2095","Momentum","42846.181"
"Republic of Korea","2095","Instant replacement zero migration","46858.987"
"Republic of Korea","2095","Median PI","25631.307"
"Republic of Korea","2095","Upper 80 PI","31404.843"
"Republic of Korea","2095","Lower 80 PI","19933.444"
"Republic of Korea","2095","Upper 95 PI","34320.986"
"Republic of Korea","2095","Lower 95 PI","17551.696"
"Republic of Korea","2094","Medium","25967.032"
"Republic of Korea","2094","High","36356.976"
"Republic of Korea","2094","Low","18077.253"
"Republic of Korea","2094","Constant fertility","21567.973"
"Republic of Korea","2094","Instant replacement","50456.007"
"Republic of Korea","2094","Zero migration","23186.023"
"Republic of Korea","2094","Constant mortality","22169.396"
"Republic of Korea","2094","No change","17811.364"
"Republic of Korea","2094","Momentum","42783.68"
"Republic of Korea","2094","Instant replacement zero migration","46788.124"
"Republic of Korea","2094","Median PI","25967.032"
"Republic of Korea","2094","Upper 80 PI","31680.505"
"Republic of Korea","2094","Lower 80 PI","20342.972"
"Republic of Korea","2094","Upper 95 PI","34506.98"
"Republic of Korea","2094","Lower 95 PI","17995.978"
"Republic of Korea","2093","Medium","26312.671"
"Republic of Korea","2093","High","36506.974"
"Republic of Korea","2093","Low","18519.379"
"Republic of Korea","2093","Constant fertility","21996.412"
"Republic of Korea","2093","Instant replacement","50336.378"
"Republic of Korea","2093","Zero migration","23567.506"
"Republic of Korea","2093","Constant mortality","22492.875"
"Republic of Korea","2093","No change","18214.446"
"Republic of Korea","2093","Momentum","42730.522"
"Republic of Korea","2093","Instant replacement zero migration","46728.001"
"Republic of Korea","2093","Median PI","26312.671"
"Republic of Korea","2093","Upper 80 PI","31949.127"
"Republic of Korea","2093","Lower 80 PI","20730.947"
"Republic of Korea","2093","Upper 95 PI","34674.753"
"Republic of Korea","2093","Lower 95 PI","18422.368"
"Republic of Korea","2092","Medium","26667.488"
"Republic of Korea","2092","High","36670.356"
"Republic of Korea","2092","Low","18970.273"
"Republic of Korea","2092","Constant fertility","22433.29"
"Republic of Korea","2092","Instant replacement","50230.39"
"Republic of Korea","2092","Zero migration","23958.5"
"Republic of Korea","2092","Constant mortality","22828.025"
